3.765625	755.39000330448391
5.59375	755.38962230007985
7.421875	755.39627740969
9.25	755.40494393460472
11.078125	755.38614001996018
12.90625	755.39232198988
14.734375	755.38639083098644
16.5625	755.39218358426808
18.390625	755.39408498756154
20.21875	755.3872743854389
22.046875	755.39216790423393
23.875	755.38298064375647
25.703125	755.38963121327322
27.53125	755.39364804759794
29.375	755.38984865957514
31.203125	755.39094507372613
33.03125	755.38340197954972
34.859375	755.38263239041794
36.6875	755.39015989178256
38.515625	755.38143064532608
40.34375	755.38814318131529
42.171875	755.39051251337253
44	755.39413627624833
45.84375	755.39532647785541
47.671875	755.3828660600675
49.5	755.39573070138886
51.328125	755.38960786133248
53.15625	755.39427573008686
54.984375	755.38772332562689
56.8125	755.39273600570323
58.640625	755.40052062127313
60.46875	755.39709271819027
62.3125	755.389252876105
64.140625	755.38297407259256
65.96875	755.385322817848
67.796875	755.38561276838811
69.625	755.39375361172233
71.453125	755.38385069942706
73.28125	755.38759144004041
75.109375	755.39711800471514
76.9375	755.3951497618043
78.78125	755.38003074560061
80.609375	755.388199697402
82.4375	755.38877901214357
84.265625	755.3953778119685
86.09375	755.38714123051591
87.921875	755.3881182331537
89.75	755.38164468899561
91.578125	755.3839792408927
93.40625	755.3813420925776
95.25	755.39308919347343
97.078125	755.39637814685375
98.90625	755.38546157214546
100.734375	755.384596818943
102.5625	755.37215869822478
104.390625	755.38112752755683
106.21875	755.38097164661633
108.0625	755.37703167907057
109.890625	755.37944419793041
111.71875	755.38447611848164
113.546875	755.37494245686651
115.375	755.38155729048231
117.203125	755.38121103476885
119.03125	755.38127256652831
120.859375	755.37681397148879
122.6875	755.37706948571781
124.53125	755.37459827750513
126.359375	755.38614492092393
128.1875	755.38572992981915
130.015625	755.3884092677813
131.84375	755.37728067754153
133.671875	755.37365686968121
135.5	755.3734781240214
137.328125	755.36724315650531
139.15625	755.37205995420277
141	755.37795475341011
142.828125	755.3764607228984
144.65625	755.37787140173407
146.484375	755.38015691303144
148.3125	755.38034412825755
150.140625	755.37566769365685
151.96875	755.36419544843227
153.796875	755.37352758502527
155.625	755.37171677541426
157.46875	755.37024529359292
159.296875	755.37747325169585
161.125	755.3745790219607
162.953125	755.3730820492126
164.78125	755.3838531602413
166.609375	755.38082661974738
168.4375	755.38996904449471
170.265625	755.382027779797
172.09375	755.3809607009922
173.9375	755.37623884872721
175.765625	755.37678728242065
177.59375	755.38029625524291
179.421875	755.37621577802327
181.25	755.38496319599278
183.078125	755.38067487518663
184.90625	755.38913849433311
186.734375	755.38503192376447
188.5625	755.39217620676141
190.40625	755.38024882455636
192.234375	755.38609239085781
194.0625	755.378449374302
195.890625	755.37223415144922
197.71875	755.37676364180436
199.546875	755.38595888712155
201.375	755.38767782415948
203.203125	755.38294406096247
205.03125	755.382693596946
206.875	755.3800145066474
208.703125	755.377295734694
210.53125	755.37560025593734
212.359375	755.38109692977673
214.1875	755.38062658078513
216.015625	755.379720420385
217.84375	755.37669582619208
219.671875	755.373913220334
221.5	755.38330389686746
223.34375	755.380932693734
225.171875	755.372415871549
227	755.3894699145086
228.828125	755.37582087396254
230.65625	755.38077103979913
232.484375	755.38695848311716
234.3125	755.38101970448793
236.140625	755.38996347055729
237.96875	755.38396644217119
239.8125	755.37730687206317
241.640625	755.37974513310144
243.46875	755.3787877532136
245.296875	755.37744446510567
247.125	755.37943261448572
248.953125	755.37573316103988
250.78125	755.3820217530639
252.609375	755.378206897574
254.4375	755.38351397094607
256.28125	755.37969011143252
258.109375	755.38213708057617
259.9375	755.38683081693659
261.765625	755.38047238114643
263.59375	755.38179111489524
265.421875	755.38556392640646
267.25	755.38120029146137
269.078125	755.38421758682341
270.90625	755.39197971890655
272.75	755.39174780889675
274.578125	755.38328957352678
276.40625	755.3845867698775
278.234375	755.38445240554222
280.0625	755.38962972267973
281.890625	755.381150538641
283.71875	755.37996521418154
285.546875	755.38909943138788
287.375	755.38358230485483
289.21875	755.39018184291137
291.046875	755.37700347961868
292.875	755.38047861783969
294.703125	755.384667422007
296.53125	755.38106341449486
298.359375	755.3832903826011
300.1875	755.36916950488353
302.015625	755.38652879341475
303.84375	755.38165817245977
305.6875	755.38751838748158
307.515625	755.38411793890873
309.34375	755.38610282554271
311.171875	755.39403626560454
313	755.40324911330947
314.828125	755.41955657308063
316.65625	755.45893964954848
318.484375	755.51163284290988
320.3125	755.58808855353425
322.15625	755.67968341240521
323.984375	755.77683758359183
325.8125	755.84912206654178
327.640625	755.94151503302521
329.46875	756.00082785535335
331.296875	756.04355657685437
333.125	756.09527957209934
334.953125	756.14084374582887
336.78125	756.15660025300781
338.625	756.18242335330888
340.453125	756.20480705010721
342.28125	756.21938680675544
344.109375	756.2287654822984
345.9375	756.23780167672965
347.765625	756.25414587095452
349.59375	756.271134182146
351.421875	756.26961244641825
353.25	756.28577901267442
355.09375	756.28832562445734
356.921875	756.30028881175087
358.75	756.30454372859356
360.578125	756.30137106611755
362.40625	756.30117606791555
364.234375	756.30822847171908
366.0625	756.3128208249891
367.890625	756.309379468084
369.71875	756.30723191480729
371.5625	756.30958919792238
373.390625	756.30889703757123
375.21875	756.32281852298422
377.046875	756.32453609052106
378.875	756.31758950591632
380.703125	756.31963929811286
382.53125	756.32121427782533
384.359375	756.31983341526325
386.1875	756.31722036229246
388.03125	756.32361272625838
389.859375	756.30351799723633
391.6875	756.312917373149
393.515625	756.31913987773476
395.34375	756.30688885015707
397.171875	756.31780587282913
399	756.3143473056341
400.828125	756.30378801329175
402.65625	756.30710027404382
404.5	756.30448943835881
